pincode,city,state,district,lat,lon
141120,Ludhiana,PB,Ludhiana,30.700901,76.50402
141121,Ludhiana,PB,Ludhiana,46.188722,6.044457
141122,Ludhiana,PB,Ludhiana,30.99833,75.652084
141123,Ludhiana,PB,Ludhiana,30.897719,75.971724
141125,Ludhiana,PB,Ludhiana,13.592359,79.281759
141126,Ludhiana,PB,Ludhiana,30.89107,75.87729
141127,Ludhiana,PB,Ludhiana,18.274682,83.039158
141201,Ludhiana,PB,Ludhiana,30.7623611,75.8213055
141202,Ludhiana,PB,Ludhiana,30.770893,75.747324
141203,Ludhiana,PB,Ludhiana,30.749327,75.787292
141204,Ludhiana,PB,Ludhiana,27.818593,74.437907
141205,Ludhiana,PB,Ludhiana,26.74159,83.280703
141206,Ludhiana,PB,Ludhiana,30.792141,75.932534
141401,Ludhiana,PB,Ludhiana,30.7029167,76.2244167
141411,Fatehgarh Sahib,PB,Fatehgarh Sahib,30.78,76.27
141412,Ludhiana,PB,Ludhiana,26.587034,74.856397
141413,Ludhiana,PB,Ludhiana,30.655883,76.005824
141414,Ludhiana,PB,Ludhiana,30.65419,76.124402
141415,Ludhiana,PB,Ludhiana,30.569922,76.078307
141416,Payal,PB,Ludhiana,30.753299,76.07255
141417,Ludhiana,PB,Ludhiana,30.566094,75.552416
141418,Ludhiana,PB,Ludhiana,31.61009,75.520829
141419,Ludhiana,PB,Ludhiana,30.732413,75.93326
141421,Ludhiana,PB,Ludhiana,30.784777,76.109525
141422,Ludhiana,PB,Ludhiana,30.813234,75.648448
141801,Fatehgarh Sahib,PB,Fatehgarh Sahib,30.8,76.31
142001,Ferozepur,PB,Moga,30.81337,75.175565
142002,Moga,PB,Moga,30.70515,75.03696
142003,Moga,PB,Moga,30.8392181,75.2180675
142011,Ferozepur,PB,Moga,30.804156,75.1765055
142021,Ludhiana,PB,Ludhiana,30.824324,75.747324
142022,Ludhiana,PB,Ludhiana,30.853737,75.758952
142023,Ludhiana,PB,Ludhiana,30.833127,75.575702
142024,Ludhiana,PB,Ludhiana,30.828837,75.53786
142025,Ludhiana,PB,Ludhiana,30.942665,75.575702
142026,Ludhiana,PB,Ludhiana,30.7936111,75.4743333
142027,Ludhiana,PB,Ludhiana,30.928116,75.739329
142028,Ludhiana,PB,Ludhiana,30.877874,75.780026
142029,Ludhiana,PB,Ludhiana,30.779544,75.724065
142030,Ludhiana,PB,Ludhiana,25.069081,88.137679
142031,Ludhiana,PB,Ludhiana,30.640218,75.449039
142032,Ludhiana,PB,Ludhiana,30.687615,75.532037
142033,Ludhiana,PB,Ludhiana,30.930017,75.419896
142034,Ludhiana,PB,Ludhiana,30.900974,75.8572668
142035,Ludhiana,PB,Ludhiana,26.712226,86.037663
142036,Ludhiana,PB,Ludhiana,30.801516,75.421362
142037,Badhni Kalan,PB,Moga,30.68715,75.3063
142038,Moga,PB,Moga,30.2677025,74.421771
142039,Fatehgarh Sahib,PB,Moga,30.8164673,75.1717023
142040,Ferozepur,PB,Moga,30.7435745,75.2030129
142041,Ferozepur,PB,Moga,30.92545,75.32885
142042,Dharamkot,PB,Moga,30.934187,75.225006
142043,Ferozepur,PB,Moga,30.8164683,75.1717013
142044,Makhu,PB,Firozepur,31.09945,74.93417
142045,Moga,PB,Moga,30.83555,75.04759
142046,Ferozepur,PB,Moga,30.5186108,75.2347756
142047,Ferozepur,PB,Firozepur,30.968537,74.991057
142048,Ferozepur,PB,Moga,30.8164673,75.1717023
142049,Ferozepur,PB,Moga,30.6389875,74.9985706
142050,Ferozepur,PB,Firozepur,30.85535,74.94099
142052,Ferozepur,PB,Firozepur,30.7456,75.30656
142053,Ferozepur,PB,Moga,30.8306915,75.0885144
142054,Ferozepur,PB,Moga,30.8127248,75.1664797
142055,Ferozepur,PB,Moga,30.526565,75.291646
142056,Ferozepur,PB,Moga,30.6441411,75.1530698
142057,Ferozepur,PB,Moga,30.57719,75.07864
142058,Fatehgarh Sahib,PB,Moga,30.9075131,75.3104495
142060,Ferozepur,PB,Firozepur,30.918104,74.616138
143001,Amritsar,PB,Amritsar,31.638561,74.882557
143002,Amritsar,PB,Amritsar,31.63,74.84
143003,Amritsar,PB,Amritsar,31.63,74.88
143004,Amritsar,PB,Amritsar,31.6386,74.8826
143005,Amritsar,PB,Amritsar,31.63,74.83
143006,Amritsar,PB,Amritsar,31.62,74.88
143008,Amritsar,PB,Amritsar,31.71,75.04
143009,Amritsar,PB,Amritsar,31.58,74.84
143022,Amritsar,PB,Amritsar,31.58,74.91
143101,Amritsar,PB,Amritsar,31.6339843,74.8722592
143102,Ajnala,PB,Amritsar,31.84,74.76
143103,Amritsar,PB,Amritsar,31.9,74.89
143105,Amritsar,PB,Amritsar,31.54,74.75
143107,Amritsar,PB,Amritsar,31.6758,74.87
143108,Amritsar,PB,Amritsar,31.64,74.56
143109,Amritsar,PB,Amritsar,31.72,74.63
143111,Amritsar,PB,Amritsar,31.563228,75.15
143112,Fatehgarh Sahib,PB,Amritsar,31.48,75.13
143113,Amritsar,PB,Amritsar,31.62,75.01
143114,Amritsar,PB,Amritsar,31.69,75.2
143115,Amritsar,PB,Amritsar,31.51,75.07
143116,Amritsar,PB,Amritsar,31.64,75.06
143117,Amritsar,PB,Tarn Taran,31.45,75.13
143118,Amritsar,PB,Tarn Taran,31.45,75.19
143119,Amritsar,PB,Amritsar,31.71,75.11
143149,Amritsar,PB,Amritsar,31.56,75.12
143201,Amritsar,PB,Amritsar,31.53825,75.2566
143202,Amritsar,PB,Amritsar,31.61,75.22
143203,Amritsar,PB,Amritsar,31.63,75.34
143204,Amritsar,PB,Amritsar,31.56,75.32
143205,Amritsar,PB,Amritsar,31.63,75.25
143301,Amritsar,PB,Tarn Taran,31.52,74.8
143302,Amritsar,PB,Tarn Taran,31.43,74.85
143303,Bhikhiwind,PB,Tarn Taran,31.34,74.7
143304,Amritsar,PB,Tarn Taran,31.32,74.76
143305,Amritsar,PB,Tarn Taran,31.35,74.57
143401,Amritsar,PB,Tarn Taran,31.457758,74.918607
143402,Tarn Taran,PB,Tarn Taran,31.48,74.88
143406,Amritsar,PB,Tarn Taran,31.49,75.04
143407,Amritsar,PB,Tarn Taran,31.13,75.84
143408,Amritsar,PB,Tarn Taran,31.26,75
143409,Tarn Taran,PB,Tarn Taran,31.33,74.98
143410,Amritsar,PB,Tarn Taran,31.29,74.97
143411,Amritsar,PB,Tarn Taran,31.3783031,74.9997698
143412,Amritsar,PB,Tarn Taran,31.23,74.89
143413,Amritsar,PB,Amritsar,31.46,73.13
143414,Amritsar,PB,Tarn Taran,31.5,74.65
143415,Amritsar,PB,Tarn Taran,31.36,74.84
143416,Patti,PB,Tarn Taran,31.18,74.63
143419,Khem Karan,PB,Tarn Taran,31.28,74.65
143422,Amritsar,PB,Tarn Taran,31.34,75.13
143501,Amritsar,PB,Amritsar,31.63,74.94
143502,Amritsar,PB,Amritsar,31.74,75.08
143504,Amritsar,PB,Amritsar,31.71625,75.09
143505,Gurdaspur,PB,Gurdaspur,31.8075,75.19558
143506,Batala,PB,Gurdaspur,31.7345,75.2818
143507,Gurdaspur,PB,Gurdaspur,31.6612295,75.6477087
143511,Gurdaspur,PB,Gurdaspur,31.9,75.11
143512,Kalanaur,PB,Gurdaspur,32.05,75.14
143513,Gurdaspur,PB,Gurdaspur,31.90225,75.05125
143514,Gurdaspur,PB,Gurdaspur,31.64,75.32
143515,Gurdaspur,PB,Gurdaspur,31.7212,75.4359
143516,Qadian,PB,Gurdaspur,31.78,75.4
143517,Gurdaspur,PB,Gurdaspur,31.83,75.47
143518,Gurdaspur,PB,Gurdaspur,31.88,75.27
143519,Gurdaspur,PB,Gurdaspur,31.97,75.29
143520,Gurdaspur,PB,Gurdaspur,32.04,75.36
143521,Gurdaspur,PB,Gurdaspur,32.043274,75.39888
143525,Gurdaspur,PB,Gurdaspur,32.2,75.33
143526,Gurdaspur,PB,Gurdaspur,32.033858,75.407121
143527,Gurdaspur,PB,Gurdaspur,31.79,75.5
143528,Gurdaspur,PB,Gurdaspur,31.92,75.5
143529,Gurdaspur,PB,Gurdaspur,32.01,75.37
143530,Gurdaspur,PB,Gurdaspur,32.07,75.45
143531,Dina Nagar,PB,Gurdaspur,32.08,75.52
143532,Fatehgarh Sahib,PB,Gurdaspur,31.16,75.41
143533,Gurdaspur,PB,Gurdaspur,32.09,75.57
143534,Gurdaspur,PB,Pathankot,32.2,75.44
143601,Majitha,PB,Amritsar,31.82,75
143602,Fatehgarh Churian,PB,Gurdaspur,31.86,74.96
143603,Amritsar,PB,Amritsar,31.93,74.83
143604,Dera Baba Nanak,PB,Gurdaspur,32.01,74.98
143605,Gurdaspur,PB,Gurdaspur,31.93,75.05
143606,Amritsar,PB,Amritsar,31.84,74.94
144001,Jalandhar,PB,Jalandhar,31.327676,75.587791
144002,Jalandhar,PB,Jalandhar,31.37426,75.512
144003,Jalandhar,PB,Jalandhar,31.3384,75.3531
144004,Jalandhar,PB,Jalandhar,31.3215,75.5925
144005,Jalandhar,PB,Jalandhar,31.300299,75.630428
144006,Jalandhar,PB,Jalandhar,31.300299,75.630428
144007,Jalandhar,PB,Jalandhar,31.300299,75.630428
144008,Jalandhar,PB,Jalandhar,31.326723,75.586847
144009,Jalandhar,PB,Jalandhar,31.326723,75.586847
144010,Jalandhar,PB,Jalandhar,31.300299,75.630428
144011,Jalandhar,PB,Jalandhar,31.326723,75.586847
144012,Jalandhar,PB,Jalandhar,31.1923,75.3453
144020,Jalandhar,PB,Jalandhar,31.2415,75.6266
144021,Jalandhar,PB,Jalandhar,31.2136,75.5924
144022,Jalandhar,PB,Jalandhar,31.300299,75.630428
144023,Jalandhar,PB,Jalandhar,31.300299,75.630428
144024,Jalandhar,PB,Jalandhar,31.261,75.663
144025,Jalandhar,PB,Jalandhar,31.3853,75.6385
144026,Jalandhar,PB,Jalandhar,31.3534,75.6171
144027,Jalandhar,PB,Jalandhar,31.326723,75.586847
144028,Jalandhar,PB,Jalandhar,31.3524,75.6171
144029,Jalandhar,PB,Jalandhar,31.0855,75.9167
144030,Jalandhar,PB,Jalandhar,31.4087,75.8055
144031,Jalandhar,PB,Jalandhar,31.52747,75.8066
144032,Jalandhar,PB,Jalandhar,31.2069036,75.6723245
144033,Jalandhar,PB,Jalandhar,31.238182,76.488107
144034,Jalandhar,PB,Jalandhar,31.217811,75.769389
144035,Jalandhar,PB,Jalandhar,31.52747,75.8066
144036,Jalandhar,PB,Jalandhar,31.52747,75.8066
144037,Jalandhar,PB,Jalandhar,31.0847815,75.6909651
144039,Jalandhar,PB,Jalandhar,31.125807,75.473293
144040,Jalandhar,PB,Jalandhar,31.1449,75.4852
144041,Jalandhar,PB,Jalandhar,31.52747,75.8066
144042,Jalandhar,PB,Jalandhar,31.52747,75.8066
144043,Jalandhar,PB,Jalandhar,31.217805,75.769395
144044,Jalandhar,PB,Jalandhar,31.52747,75.8066
144101,Jalandhar,PB,Jalandhar,31.3404,75.6717
144102,Jalandhar,PB,Jalandhar,31.3875,75.2456
144103,Jalandhar,PB,Jalandhar,31.4236,75.7569
144104,Jalandhar,PB,Jalandhar,31.4031,75.756
144105,Hoshiarpur,PB,Hoshiarpur,30.98,75.84
144106,Jalandhar,PB,Jalandhar,31.4736,75.7578
144201,Jalandhar,PB,Jalandhar,31.327,75.5769
144202,Hoshiarpur,PB,Hoshiarpur,31.46,75.36
144204,Hoshiarpur,PB,Hoshiarpur,30.56,74.12
144205,Hoshiarpur,PB,Hoshiarpur,31.81726,75.657304
144206,Hoshiarpur,PB,Hoshiarpur,31.56,75.46
144207,Hoshiarpur,PB,Hoshiarpur,31.42,75.89
144208,Hariana,PB,Hoshiarpur,31.84,75.84
144209,Hoshiarpur,PB,Hoshiarpur,30.23,74.12
144210,Hoshiarpur,PB,Hoshiarpur,31.67,75.78
144211,Hoshiarpur,PB,Hoshiarpur,31.5143178,75.911483
144212,Hoshiarpur,PB,Hoshiarpur,31.24,76.22
144213,Hoshiarpur,PB,Hoshiarpur,31.8,75.81
144214,Hoshiarpur,PB,Hoshiarpur,30.84,75.12
144216,Hoshiarpur,PB,Hoshiarpur,31.15,75.15
144221,Hajipur,PB,Hoshiarpur,31.02,75.45
144222,Hoshiarpur,PB,Hoshiarpur,31.45,75.45
144223,Hoshiarpur,PB,Hoshiarpur,31.46,74.13
144224,Hoshiarpur,PB,Hoshiarpur,28.9,78.46
144301,Alawalpur,PB,Jalandhar,31.4345,75.6499
144302,Jalandhar,PB,Jalandhar,30.9987,75.1651
144303,Jalandhar,PB,Jalandhar,31.4328,75.6508
144305,Hoshiarpur,PB,Hoshiarpur,31.62,74.13
144306,Hoshiarpur,PB,Hoshiarpur,31.95,75.65
144311,Jalandhar,PB,Jalandhar,31.32055,75.2584
144401,Banga,PB,Kapurthala,31.2529039,75.7614479
144402,Kapurthala,PB,Kapurthala,31.234523,75.802894
144403,Kapurthala,PB,Kapurthala,31.217806,75.769394
144404,Hoshiarpur,PB,Hoshiarpur,31.81726,75.657304
144405,Kapurthala,PB,Kapurthala,31.3635942,75.851816
144406,Hoshiarpur,PB,Hoshiarpur,30.45,75.42
144407,Kapurthala,PB,Kapurthala,31.3299521,75.807712
144408,Kapurthala,PB,Kapurthala,31.3488818,75.8688551
144409,Goraya,PB,Jalandhar,31.0936,75.7782
144410,Jalandhar,PB,Jalandhar,31.0346,75.8321
144411,Kapurthala,PB,Kapurthala,31.2396,75.71091
144415,Jalandhar,PB,Shahid Bhagat Singh Nagar,31.300299,75.630428
144416,Jalandhar,PB,Jalandhar,31.0828,75.8874
144417,Jalandhar,PB,Shahid Bhagat Singh Nagar,31.0684,76.0024
144418,Jalandhar,PB,Jalandhar,31.118,75.7884
144419,Jalandhar,PB,Jalandhar,31.0531,75.8628
144421,Jalandhar,PB,Shahid Bhagat Singh Nagar,31.1005,76.0379
144422,Jalandhar,PB,Shahid Bhagat Singh Nagar,31.0536,75.9645
144501,Shahid Bhagat Singh Nagar,PB,Shahid Bhagat Singh Nagar,31.1942,75.8491
144502,Gurdaspur,PB,Shahid Bhagat Singh Nagar,31.1561,75.913
144503,Jalandhar,PB,Shahid Bhagat Singh Nagar,31.2222,75.8846
144504,Jalandhar,PB,Shahid Bhagat Singh Nagar,31.1739,75.8813
144505,Banga,PB,Shahid Bhagat Singh Nagar,31.1917,75.9462
144506,Jalandhar,PB,Shahid Bhagat Singh Nagar,31.1869,75.9922
144507,Jalandhar,PB,Shahid Bhagat Singh Nagar,31.1186,75.9558
144508,Jalandhar,PB,Shahid Bhagat Singh Nagar,31.300299,75.630428
144509,Jalandhar,PB,Shahid Bhagat Singh Nagar,31.1544,75.9623
144510,Jalandhar,PB,Shahid Bhagat Singh Nagar,31.2144,76.0232
144511,Jalandhar,PB,Shahid Bhagat Singh Nagar,31.9755,76.0184
144512,Jalandhar,PB,Shahid Bhagat Singh Nagar,31.1634,76.435
144513,Jalandhar,PB,Shahid Bhagat Singh Nagar,31.1343,76.046
144514,Nawanshahr,PB,Shahid Bhagat Singh Nagar,31.0567,76.1557
144515,Jalandhar,PB,Shahid Bhagat Singh Nagar,31.0675,76.2035
144516,Jalandhar,PB,Shahid Bhagat Singh Nagar,31.104,76.1682
144517,Rahon,PB,Shahid Bhagat Singh Nagar,31.300299,75.630428
144518,Jalandhar,PB,Shahid Bhagat Singh Nagar,31.0572,76.0793
144519,Hoshiarpur,PB,Hoshiarpur,31.65,75.58
144520,Hoshiarpur,PB,Hoshiarpur,31.58,75.84
144521,Hoshiarpur,PB,Shahid Bhagat Singh Nagar,31.05,75.41
144522,Hoshiarpur,PB,Shahid Bhagat Singh Nagar,31.25,75.81
144523,Hoshiarpur,PB,Hoshiarpur,31.42,75.84
144524,Hoshiarpur,PB,Shahid Bhagat Singh Nagar,30.94,75.56
144525,Hoshiarpur,PB,Shahid Bhagat Singh Nagar,31.56,75.89
144526,Rupnagar,PB,Shahid Bhagat Singh Nagar,31.45,75.96
144527,Hoshiarpur,PB,Hoshiarpur,31.25,75.41
144528,Hoshiarpur,PB,Hoshiarpur,30.24,75.58
144529,Hoshiarpur,PB,Hoshiarpur,31.45,75.45
144530,Hoshiarpur,PB,Hoshiarpur,31.08,75.84
144531,Hoshiarpur,PB,Hoshiarpur,31.47,75.98
144532,Hoshiarpur,PB,Hoshiarpur,31.45,75.65
144533,Shahid Bhagat Singh Nagar,PB,Shahid Bhagat Singh Nagar,31.516,75.904
144601,Kapurthala,PB,Kapurthala,31.3721893,75.3777881
144602,Kapurthala,PB,Kapurthala,31.34831,75.41814
144603,Kapurthala,PB,Kapurthala,31.358627,75.4435491
144606,Kapurthala,PB,Kapurthala,31.38345,75.32705
144620,Kapurthala,PB,Kapurthala,31.374927,75.384209
144621,Begowal,PB,Kapurthala,31.5423317,75.5058241
144622,Kapurthala,PB,Kapurthala,31.5871513,75.5067
144623,Kapurthala,PB,Jalandhar,31.374924,75.384212
144624,Nabha,PB,Kapurthala,31.5423307,75.5058251
144625,Jalandhar,PB,Jalandhar,31.374925,75.384211
144626,Kapurthala,PB,Kapurthala,31.19524,75.1263
144628,Kapurthala,PB,Kapurthala,31.374927,75.384209
144629,Kapurthala,PB,Jalandhar,31.8386422,75.6593711
144630,Kapurthala,PB,Jalandhar,31.11101,75.7386
144631,Kapurthala,PB,Kapurthala,31.61683,75.43249
144632,Kapurthala,PB,Jalandhar,31.1963969,75.7713809
144633,Kapurthala,PB,Jalandhar,31.1778861,75.6576652
144701,Kapurthala,PB,Jalandhar,31.125807,75.473293
144702,Shahkot,PB,Jalandhar,31.06579,75.24819
144703,Kapurthala,PB,Jalandhar,31.8362,75.6474
144801,Kartarpur,PB,Jalandhar,31.37493,75.384206
144802,Kapurthala,PB,Kapurthala,31.5423317,75.5058241
144803,Kapurthala,PB,Jalandhar,31.4927899,75.4620901
144804,Dhilwan,PB,Kapurthala,31.51712,75.34815
144805,Jalandhar,PB,Jalandhar,31.3260222,75.5761759
144806,Kapurthala,PB,Jalandhar,31.2676983,75.6353474
144819,Kapurthala,PB,Kapurthala,31.5726041,75.4000182
145001,Gurdaspur,PB,Pathankot,32.33,75.76
145022,Gurdaspur,PB,Pathankot,32.2643445,75.6421051
145023,Sujanpur,PB,Pathankot,32.29,75.56
145024,Fatehgarh Sahib,PB,Pathankot,32.35,75.61
145025,Gurdaspur,PB,Pathankot,32.26,75.59
145026,Gurdaspur,PB,Pathankot,32.24,75.41
145027,Gurdaspur,PB,Pathankot,32.32,75.41
145029,Gurdaspur,PB,Pathankot,32.39,75.69
145101,Hoshiarpur,PB,Pathankot,32.16,75.65
146001,Hoshiarpur,PB,Hoshiarpur,31.515963,75.904004
146021,Hoshiarpur,PB,Hoshiarpur,31.25,75.41
146022,Hoshiarpur,PB,Hoshiarpur,31.54,74.23
146023,Hoshiarpur,PB,Hoshiarpur,31.24,75.91
146024,Hoshiarpur,PB,Hoshiarpur,31.84,74.13
146101,Hoshiarpur,PB,Hoshiarpur,31.06,75.84
146102,Hoshiarpur,PB,Hoshiarpur,31.02,75.96
146103,Hoshiarpur,PB,Hoshiarpur,31.21,75.45
146104,Hoshiarpur,PB,Hoshiarpur,31.12,75.84
146105,Mahilpur,PB,Hoshiarpur,31.74,75.52
146106,Hoshiarpur,PB,Hoshiarpur,31.47,75.52
146107,Hoshiarpur,PB,Hoshiarpur,30.29,74.98
146108,Hoshiarpur,PB,Hoshiarpur,31.66,74.96
146109,Hoshiarpur,PB,Hoshiarpur,31.24,75.96
146110,Hoshiarpur,PB,Hoshiarpur,31.24,75.23
146111,Hoshiarpur,PB,Hoshiarpur,31.24,75.11
146112,Hoshiarpur,PB,Hoshiarpur,31.42,75.68
146113,Hoshiarpur,PB,Hoshiarpur,31.515963,75.91
146114,Hoshiarpur,PB,Hoshiarpur,31.45,75.42
146115,Hoshiarpur,PB,Hoshiarpur,31.25,74.89
146116,Hoshiarpur,PB,Hoshiarpur,31.12,75.13
147001,Patiala,PB,Patiala,30.3345278,76.3858889
147002,Patiala,PB,Patiala,30.3600278,76.4541667
147003,Patiala,PB,Patiala,30.3569167,76.4189167
147004,Patiala,PB,Patiala,30.45,76.43
147005,Patiala,PB,Patiala,30.35,76.3
147006,Patiala,PB,Patiala,30.43,76.28
147007,Patiala,PB,Patiala,30.2549,76.2993
147008,Patiala,PB,Patiala,30.334,76.386
147021,Patiala,PB,Patiala,30.39,76.47
147101,Samana,PB,Patiala,30.17,76.12
147102,Ghagga,PB,Patiala,30,76.17
147103,Sanaur,PB,Patiala,30.27,76.52
147104,Patiala,PB,Patiala,30.49,76.31
147105,Patiala,PB,Patiala,29.86,76.07
147111,Patiala,PB,Patiala,30.2204,76.4964
147201,Patiala,PB,Patiala,28.62,77.23
147202,Patiala,PB,Patiala,30.52,76.16
147203,Amloh,PB,Fatehgarh Sahib,30.57,76.12
147301,Patiala,PB,Fatehgarh Sahib,30.66,76.23
148001,Sangrur,PB,Sangrur,30.2455278,75.8443056
148002,Sangrur,PB,Sangrur,28.16514,80.632692
148017,Sangrur,PB,Sangrur,30.346639,75.961061
148018,Sangrur,PB,Sangrur,30.371303,75.982607
148019,Malerkotla,PB,Malerkotla,30.613364,75.875181
148020,Sangrur,PB,Malerkotla,30.587701,75.770579
148021,Ahmedgarh,PB,Malerkotla,30.635831,75.849038
148022,Sangrur,PB,Sangrur,31.12787,76.071825
148023,Sangrur,PB,Malerkotla,15.383333,35.116667
148024,Dhuri,PB,Sangrur,30.418287,75.780753
148025,Sangrur,PB,Sangrur,30.434262,75.683353
148026,Bhawanigarh,PB,Sangrur,23.030176,72.584808
148027,Sangrur,PB,Sangrur,29.824088,76.079893
148028,Sunam,PB,Sangrur,30.52937,76.543766
148029,Cheema,PB,Sangrur,30.137231,75.677536
148030,Sangrur,PB,Sangrur,30.001998,75.752993
148031,Lehragaga,PB,Sangrur,12.5456,85.323213
148033,Akalgarh,PB,Sangrur,29.822765,75.815626
148034,Sangrur,PB,Sangrur,27.965739,77.498875
148035,Dirba,PB,Sangrur,30.124178,75.970998
148100,Barnala,PB,Barnala,30.579556,75.447582
148101,Barnala,PB,Barnala,28.051003,73.481364
148102,Bhadaur,PB,Barnala,30.427371,75.326707
148103,Sangrur,PB,Barnala,31.338607,75.000533
148104,Sangrur,PB,Barnala,31.147183,75.293849
148105,Dhanaula,PB,Barnala,28.167387,78.207737
148106,Longowal,PB,Barnala,12.4545,12.57575
148107,Sangrur,PB,Barnala,30.259524,75.439829
148108,Sangrur,PB,Barnala,31.509998,75.335388
148109,Bhatinda,PB,Barnala,30.460326,75.57317
151001,Bhatinda,PB,Bathinda,30.2007123,74.9460617
151002,Bhatinda,PB,Bathinda,30.2607,74.8997
151003,Bhatinda,PB,Bathinda,30.160259,74.891122
151004,Bathinda,PB,Bathinda,30.160259,74.891122
151005,Bhatinda,PB,Bathinda,30.2206,74.8522
151006,Bathinda,PB,Bathinda,30.2046,74.949
151101,Bhatinda,PB,Bathinda,29.7514,75.344
151102,Bhatinda,PB,Bathinda,30.2947,75.0823
151103,Rampura Phul,PB,Bathinda,30.3181,75.2357
151104,Bhatinda,PB,Bathinda,30.3181,75.2357
151105,Bhatinda,PB,Bathinda,30.2661,75.2534
151106,Bhatinda,PB,Bathinda,30.4159,75.2726
151108,Bhatinda,PB,Bathinda,30.1491,75.185
151111,Bathinda,PB,Bathinda,30.247,75.1633
151201,Bhatinda,PB,Bathinda,30.3369,74.7878
151202,Jaitu,PB,Faridkot,30.3845849,74.8990028
151203,Faridkot,PB,Faridkot,30.666212,74.740482
151204,Faridkot,PB,Faridkot,30.54205,74.78335
151205,Faridkot,PB,Faridkot,30.4508321,74.8828724
151206,Bhatinda,PB,Bathinda,25.1882,74.6269
151207,Bhatinda,PB,Moga,30.666707,74.749993
151208,Faridkot,PB,Moga,30.131256,74.7095492
151209,Faridkot,PB,Faridkot,30.581829,74.832054
151210,Faridkot,PB,Sri Muktsar Sahib,30.1891819,74.505307
151211,Sri Muktsar Sahib,PB,Sri Muktsar Sahib,30.14212,75.18981
151212,Faridkot,PB,Faridkot,30.14212,75.18981
151213,Faridkot,PB,Faridkot,30.7991826,74.6941486
151214,Faridkot,PB,Faridkot,30.790411,74.699154
151301,Raman,PB,Bathinda,29.9951,75.0217
151302,Bhatinda,PB,Bathinda,29.9281,75.0772
151401,Sangat,PB,Bathinda,30.0961,74.8778
151501,Bhatinda,PB,Mansa,29.8187,75.6837
151502,Budhlada,PB,Mansa,30.027,75.5757
151503,Bhatinda,PB,Mansa,29.8295,75.4148
151504,Bhikhi,PB,Mansa,30.06203,75.55568
151505,Mansa,PB,Mansa,29.983309,75.383291
151506,Bhatinda,PB,Mansa,29.7124,75.3245
151507,Sardulgarh,PB,Mansa,29.6393,75.2231
151508,Bhatinda,PB,Mansa,30.0861,75.3475
151509,Maur,PB,Bathinda,30.1269,75.1618
151510,Bhatinda,PB,Mansa,30.1196,75.4333
152001,Ferozepur,PB,Firozepur,30.927546,74.610497
152002,Firozepur,PB,Firozepur,74.59755,31.00523
152003,Fatehgarh Sahib,PB,Firozepur,30.99155,74.6133
152004,Ferozepur,PB,Firozepur,29.97117,74.57624
152005,Ferozepur,PB,Firozepur,30.968536,74.991058
152020,Fazilka,PB,Fazilka,30.403731,74.025533
152021,Ferozepur,PB,Firozepur,30.82655,74.5765
152022,Ferozepur,PB,Firozepur,30.6863,74.38541
152023,Ferozepur,PB,Firozepur,30.918105,74.616137
152024,Jalalabad,PB,Fazilka,30.56734,74.24597
152025,Bariwala,PB,Sri Muktsar Sahib,30.47753,74.73175
152026,Muktsar,PB,Sri Muktsar Sahib,30.468448,74.51747
152028,Firozepur,PB,Firozepur,30.968536,74.991058
152031,Faridkot,PB,Sri Muktsar Sahib,30.3305771,74.668028
152032,Faridkot,PB,Sri Muktsar Sahib,30.36775,74.46007
152033,Ferozepur,PB,Fazilka,30.97996,74.6816
152101,Gidderbaha,PB,Sri Muktsar Sahib,30.198441,74.659029
152107,Malout,PB,Sri Muktsar Sahib,30.1891849,74.505304
152112,Faridkot,PB,Sri Muktsar Sahib,30.1891829,74.505306
152113,Faridkot,PB,Sri Muktsar Sahib,30.060956,74.612824
152114,Faridkot,PB,Sri Muktsar Sahib,30.0665,74.47692
152115,Faridkot,PB,Sri Muktsar Sahib,30.7444,74.67895
152116,Abohar,PB,Fazilka,30.03,74.23
152117,Ferozepur,PB,Fazilka,30.1576,74.33157
152118,Fazilka,PB,Fazilka,30.15515,74.2034
152121,Ferozepur,PB,Fazilka,30.6874513,74.3172287
152122,Ferozepur,PB,Fazilka,30.2039719,74.1104938
152123,Ferozepur,PB,Fazilka,30.37395,74.03525
152124,Ferozepur,PB,Fazilka,30.2052103,74.5331275
152128,Fatehgarh Sahib,PB,Fazilka,30.1417,74.01125
152132,Ferozepur,PB,Fazilka,30.2336032,74.2787037
160001,Chandigarh,CH,Chandigarh,30.7573,76.8066
160002,Chandigarh,CH,Chandigarh,30.692051,76.69841
160003,Chandigarh,CH,Chandigarh,30.692051,76.69841
160004,Chandigarh,CH,Chandigarh,30.6473056,76.7890278
160005,Chandigarh,CH,Chandigarh,30.9666111,76.3715277
160006,Chandigarh,CH,Chandigarh,30.742,76.7834
160009,Chandigarh,CH,Chandigarh,30.7406944,76.79725
160011,Chandigarh,CH,Chandigarh,30.7599167,76.7838889
160012,Chandigarh,CH,Chandigarh,30.7665555,76.7836111
160014,Chandigarh,CH,Chandigarh,30.692051,76.69841
160015,Chandigarh,CH,Chandigarh,30.7472778,76.7753611
160016,Chandigarh,CH,Chandigarh,30.692051,76.69841
160017,Chandigarh,CH,Chandigarh,30.7420833,76.7833611
160018,Chandigarh,CH,Chandigarh,30.7354722,76.7874444
160019,Chandigarh,CH,Chandigarh,30.7389,76.8106
